id,listing_url,host_id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,number_of_reviews,review_scores_rating,price_range,Commune nom,experience,airbnb_monument,dep,adresse,nomcom,insee,name,category
139074.0,https://www.airbnb.com/rooms/139074,4450132.0,100.0,f,Passy,48.87173,2.29071,Entire home/apt,2.0,1.0,1.0,1.0,115.0,60.0,365.0,t,15.0,5.0,Fair,Paris 16ème,Cultural,airbnb,,,,,airbnb,
55239.0,https://www.airbnb.com/rooms/55239,260696.0,100.0,f,Élysée,48.8726,2.31477,Entire home/apt,4.0,2.0,1.0,1.0,607.0,1.0,21.0,t,22.0,5.0,Luxury,Paris 8ème,Luxury,airbnb,,,,,airbnb,
310103.0,https://www.airbnb.com/rooms/310103,1317183.0,100.0,f,Buttes-Chaumont,48.87373,2.37575,Entire home/apt,6.0,2.0,3.0,3.0,390.0,7.0,31.0,t,2.0,5.0,Premium,Paris 19ème,Nightlife,airbnb,,,,,airbnb,
314903.0,https://www.airbnb.com/rooms/314903,1617534.0,100.0,f,Popincourt,48.85294,2.37536,Entire home/apt,3.0,1.0,1.0,1.0,220.0,6.0,90.0,t,43.0,5.0,Fair,Paris 11ème,Nightlife,airbnb,,,,,airbnb,
513387.0,https://www.airbnb.com/rooms/513387,2528877.0,100.0,f,Panthéon,48.85176,2.34944,Entire home/apt,6.0,2.5,2.0,4.0,836.0,4.0,60.0,t,34.0,5.0,Luxury,Paris 5ème,Cultural,airbnb,,,,,airbnb,
458673.0,https://www.airbnb.com/rooms/458673,2280781.0,100.0,f,Passy,48.84609,2.26211,Entire home/apt,4.0,1.0,0.0,2.0,150.0,3.0,60.0,t,1.0,5.0,Fair,Paris 16ème,Cultural,airbnb,,,,,airbnb,
699404.0,https://www.airbnb.com/rooms/699404,3583221.0,100.0,f,Buttes-Montmartre,48.89176,2.3591,Entire home/apt,2.0,1.0,1.0,2.0,80.0,2.0,120.0,t,3.0,5.0,Low-cost,Paris 18ème,Bohemian,airbnb,,,,,airbnb,
731574.0,https://www.airbnb.com/rooms/731574,3017944.0,100.0,f,Bourse,48.86780548095703,2.348078966140747,Entire home/apt,2.0,1.0,1.0,1.0,265.0,3.0,60.0,t,10.0,5.0,Premium,Paris 2ème,,airbnb,,,,,airbnb,
741956.0,https://www.airbnb.com/rooms/741956,3801904.0,100.0,f,Buttes-Chaumont,48.87995189262799,2.391772784379834,Entire home/apt,2.0,1.0,1.0,3.0,110.0,5.0,20.0,t,6.0,5.0,Fair,Paris 19ème,Nightlife,airbnb,,,,,airbnb,
877645.0,https://www.airbnb.com/rooms/877645,4637760.0,100.0,f,Popincourt,48.86112,2.37427,Entire home/apt,5.0,2.0,3.0,3.0,360.0,7.0,30.0,t,81.0,5.0,Premium,Paris 11ème,Nightlife,airbnb,,,,,airbnb,
1035222.0,https://www.airbnb.com/rooms/1035222,7131487.0,100.0,t,Buttes-Montmartre,48.88834,2.34563,Entire home/apt,2.0,1.0,1.0,1.0,130.0,2.0,365.0,t,3.0,5.0,Fair,Paris 18ème,Bohemian,airbnb,,,,,airbnb,
1041094.0,https://www.airbnb.com/rooms/1041094,3946195.0,100.0,f,Panthéon,48.8443315291398,2.35524090035853,Entire home/apt,4.0,1.0,2.0,4.0,200.0,5.0,22.0,t,2.0,5.0,Fair,Paris 5ème,Cultural,airbnb,,,,,airbnb,
1380311.0,https://www.airbnb.com/rooms/1380311,7475220.0,100.0,f,Buttes-Chaumont,48.87682,2.39805,Entire home/apt,2.0,1.0,1.0,1.0,146.0,4.0,8.0,t,11.0,5.0,Fair,Paris 19ème,Nightlife,airbnb,,,,,airbnb,
1222997.0,https://www.airbnb.com/rooms/1222997,6671281.0,100.0,f,Opéra,48.87741,2.3441,Entire home/apt,9.0,2.0,4.0,4.0,260.0,4.0,21.0,t,14.0,5.0,Premium,Paris 9ème,,airbnb,,,,,airbnb,
1541394.0,https://www.airbnb.com/rooms/1541394,8216186.0,100.0,t,Palais-Bourbon,48.85717,2.30814,Entire home/apt,4.0,1.0,2.0,3.0,450.0,2.0,7.0,t,37.0,5.0,Premium,Paris 7ème,Cultural,airbnb,,,,,airbnb,
1448260.0,https://www.airbnb.com/rooms/1448260,7671558.0,100.0,f,Élysée,48.88122647195682,2.318588289927572,Entire home/apt,2.0,1.0,1.0,1.0,115.0,2.0,365.0,t,2.0,5.0,Fair,Paris 8ème,Luxury,airbnb,,,,,airbnb,
1560263.0,https://www.airbnb.com/rooms/1560263,8303260.0,100.0,f,Buttes-Montmartre,48.89369,2.33516,Entire home/apt,2.0,1.0,1.0,1.0,329.0,3.0,15.0,t,2.0,5.0,Premium,Paris 18ème,Bohemian,airbnb,,,,,airbnb,
1901080.0,https://www.airbnb.com/rooms/1901080,9632439.0,100.0,f,Buttes-Chaumont,48.87623700713837,2.400181509421948,Private room,2.0,1.0,1.0,1.0,109.0,2.0,1125.0,t,2.0,5.0,Fair,Paris 19ème,Nightlife,airbnb,,,,,airbnb,
2065057.0,https://www.airbnb.com/rooms/2065057,2282232.0,100.0,f,Popincourt,48.864498,2.375177,Entire home/apt,3.0,1.0,1.0,1.0,390.0,2.0,1125.0,t,33.0,5.0,Premium,Paris 11ème,Nightlife,airbnb,,,,,airbnb,
2037551.0,https://www.airbnb.com/rooms/2037551,10453868.0,100.0,f,Batignolles-Monceau,48.88401,2.31633,Entire home/apt,2.0,1.0,1.0,1.0,100.0,4.0,30.0,t,1.0,5.0,Fair,Paris 17ème,,airbnb,,,,,airbnb,
2260021.0,https://www.airbnb.com/rooms/2260021,11540860.0,100.0,f,Buttes-Montmartre,48.88814,2.33664,Entire home/apt,2.0,1.5,1.0,1.0,420.0,1.0,1125.0,t,1.0,5.0,Premium,Paris 18ème,Bohemian,airbnb,,,,,airbnb,
2277264.0,https://www.airbnb.com/rooms/2277264,9569301.0,100.0,f,Gobelins,48.83482,2.37035,Entire home/apt,6.0,1.0,3.0,3.0,250.0,6.0,1125.0,t,11.0,5.0,Premium,Paris 13ème,,airbnb,,,,,airbnb,
2314622.0,https://www.airbnb.com/rooms/2314622,2838976.0,100.0,f,Entrepôt,48.88098,2.36422,Entire home/apt,2.0,1.0,1.0,1.0,249.0,3.0,1125.0,t,21.0,5.0,Fair,Paris 10ème,,airbnb,,,,,airbnb,
2402498.0,https://www.airbnb.com/rooms/2402498,7854287.0,100.0,f,Hôtel-de-Ville,48.85987,2.35425,Entire home/apt,2.0,1.0,1.0,4.0,240.0,2.0,20.0,t,3.0,5.0,Fair,Paris 4ème,Bohemian,airbnb,,,,,airbnb,
2535230.0,https://www.airbnb.com/rooms/2535230,12982798.0,100.0,f,Passy,48.864576902350514,2.290326765777108,Entire home/apt,4.0,2.0,2.0,2.0,350.0,7.0,120.0,t,2.0,5.0,Premium,Paris 16ème,Cultural,airbnb,,,,,airbnb,
2558913.0,https://www.airbnb.com/rooms/2558913,3743247.0,100.0,f,Entrepôt,48.87173,2.35829,Entire home/apt,4.0,1.0,1.0,2.0,134.0,4.0,90.0,t,16.0,5.0,Fair,Paris 10ème,,airbnb,,,,,airbnb,
2727929.0,https://www.airbnb.com/rooms/2727929,13960346.0,100.0,f,Buttes-Montmartre,48.89491700845768,2.3361312007857977,Entire home/apt,3.0,1.0,2.0,2.0,200.0,2.0,365.0,t,6.0,5.0,Fair,Paris 18ème,Bohemian,airbnb,,,,,airbnb,
3191423.0,https://www.airbnb.com/rooms/3191423,15316077.0,100.0,f,Entrepôt,48.87509,2.352,Entire home/apt,6.0,2.5,3.0,3.0,395.0,5.0,21.0,t,12.0,5.0,Premium,Paris 10ème,,airbnb,,,,,airbnb,
3237092.0,https://www.airbnb.com/rooms/3237092,7415871.0,100.0,f,Observatoire,48.83224,2.31907,Entire home/apt,2.0,1.0,1.0,1.0,191.0,365.0,1125.0,t,1.0,5.0,Fair,Paris 14ème,,airbnb,,,,,airbnb,
3251915.0,https://www.airbnb.com/rooms/3251915,16449519.0,100.0,f,Buttes-Chaumont,48.88216781616211,2.3809010982513428,Entire home/apt,4.0,1.0,2.0,3.0,150.0,3.0,30.0,t,4.0,5.0,Fair,Paris 19ème,Nightlife,airbnb,,,,,airbnb,
3385662.0,https://www.airbnb.com/rooms/3385662,7382021.0,100.0,t,Élysée,48.87265,2.3149,Private room,1.0,1.0,1.0,1.0,184.0,2.0,730.0,t,54.0,5.0,Fair,Paris 8ème,Luxury,airbnb,,,,,airbnb,
3423810.0,https://www.airbnb.com/rooms/3423810,17190320.0,100.0,f,Palais-Bourbon,48.86078,2.32327,Entire home/apt,4.0,2.5,2.0,2.0,500.0,3.0,1125.0,t,1.0,5.0,Luxury,Paris 7ème,Cultural,airbnb,,,,,airbnb,
3599174.0,https://www.airbnb.com/rooms/3599174,18133682.0,100.0,f,Passy,48.84746,2.27224,Entire home/apt,2.0,1.0,0.0,1.0,60.0,365.0,400.0,t,1.0,5.0,Low-cost,Paris 16ème,Cultural,airbnb,,,,,airbnb,
3601816.0,https://www.airbnb.com/rooms/3601816,10048305.0,100.0,f,Ménilmontant,48.85004,2.40287,Entire home/apt,6.0,3.5,3.0,3.0,250.0,1.0,1125.0,t,3.0,5.0,Premium,Paris 20ème,,airbnb,,,,,airbnb,
3537502.0,https://www.airbnb.com/rooms/3537502,17720514.0,100.0,f,Hôtel-de-Ville,48.85564,2.35123,Entire home/apt,2.0,1.0,1.0,2.0,70.0,365.0,1125.0,t,3.0,5.0,Low-cost,Paris 4ème,Bohemian,airbnb,,,,,airbnb,
3639185.0,https://www.airbnb.com/rooms/3639185,9086657.0,100.0,f,Bourse,48.86533790000001,2.3494195,Entire home/apt,4.0,1.0,2.0,2.0,450.0,3.0,365.0,t,2.0,5.0,Premium,Paris 2ème,,airbnb,,,,,airbnb,
3547634.0,https://www.airbnb.com/rooms/3547634,9696002.0,100.0,f,Buttes-Montmartre,48.88874,2.3424,Entire home/apt,2.0,1.0,1.0,1.0,90.0,3.0,730.0,t,1.0,5.0,Low-cost,Paris 18ème,Bohemian,airbnb,,,,,airbnb,
3751006.0,https://www.airbnb.com/rooms/3751006,18100606.0,100.0,f,Buttes-Montmartre,48.89855,2.33849,Entire home/apt,4.0,1.5,3.0,3.0,205.0,5.0,29.0,t,11.0,5.0,Fair,Paris 18ème,Bohemian,airbnb,,,,,airbnb,
3773456.0,https://www.airbnb.com/rooms/3773456,19343254.0,100.0,f,Bourse,48.86471,2.34937,Entire home/apt,4.0,1.0,1.0,2.0,1359.0,2.0,1125.0,t,35.0,5.0,Luxury,Paris 2ème,,airbnb,,,,,airbnb,
3785081.0,https://www.airbnb.com/rooms/3785081,3689006.0,100.0,f,Opéra,48.8776242,2.3474798,Entire home/apt,4.0,1.0,1.0,1.0,400.0,4.0,365.0,t,2.0,5.0,Premium,Paris 9ème,,airbnb,,,,,airbnb,
3815829.0,https://www.airbnb.com/rooms/3815829,7865034.0,100.0,f,Vaugirard,48.84588,2.30378,Private room,2.0,1.0,1.0,1.0,190.0,2.0,1125.0,t,3.0,5.0,Fair,Paris 15ème,,airbnb,,,,,airbnb,
4089383.0,https://www.airbnb.com/rooms/4089383,13685526.0,100.0,f,Temple,48.86865949521677,2.355715110898018,Entire home/apt,2.0,1.0,1.0,1.0,100.0,4.0,60.0,t,3.0,5.0,Fair,Paris 3ème,,airbnb,,,,,airbnb,
4358124.0,https://www.airbnb.com/rooms/4358124,21504102.0,100.0,f,Ménilmontant,48.87004,2.393,Entire home/apt,4.0,1.0,2.0,2.0,264.0,3.0,1125.0,t,1.0,5.0,Premium,Paris 20ème,,airbnb,,,,,airbnb,
4310947.0,https://www.airbnb.com/rooms/4310947,22377285.0,100.0,f,Passy,48.8475,2.26098,Entire home/apt,6.0,1.0,3.0,5.0,250.0,2.0,20.0,t,4.0,5.0,Premium,Paris 16ème,Cultural,airbnb,,,,,airbnb,
4399870.0,https://www.airbnb.com/rooms/4399870,22840676.0,100.0,f,Vaugirard,48.85275,2.29174,Entire home/apt,2.0,1.0,1.0,2.0,183.0,4.0,7.0,t,26.0,5.0,Fair,Paris 15ème,,airbnb,,,,,airbnb,
4674546.0,https://www.airbnb.com/rooms/4674546,24185499.0,100.0,t,Vaugirard,48.84659019558162,2.2954765601446296,Entire home/apt,4.0,1.0,2.0,3.0,380.0,3.0,120.0,t,39.0,5.0,Premium,Paris 15ème,,airbnb,,,,,airbnb,
4744282.0,https://www.airbnb.com/rooms/4744282,2175748.0,100.0,f,Buttes-Montmartre,48.886192321777344,2.336793899536133,Entire home/apt,2.0,1.0,1.0,2.0,159.0,30.0,1125.0,t,8.0,5.0,Fair,Paris 18ème,Bohemian,airbnb,,,,,airbnb,
4828170.0,https://www.airbnb.com/rooms/4828170,7608379.0,100.0,f,Palais-Bourbon,48.8576,2.2967,Entire home/apt,6.0,2.0,3.0,5.0,894.0,2.0,1125.0,t,6.0,5.0,Luxury,Paris 7ème,Cultural,airbnb,,,,,airbnb,
4785036.0,https://www.airbnb.com/rooms/4785036,19449404.0,100.0,f,Ménilmontant,48.85661349999999,2.3955628,Entire home/apt,4.0,1.0,1.0,3.0,171.0,2.0,365.0,t,1.0,5.0,Fair,Paris 20ème,,airbnb,,,,,airbnb,
5314859.0,https://www.airbnb.com/rooms/5314859,27531386.0,100.0,f,Buttes-Montmartre,48.8842,2.34306,Private room,2.0,1.0,1.0,1.0,480.0,2.0,1125.0,t,3.0,5.0,Premium,Paris 18ème,Bohemian,airbnb,,,,,airbnb,
5601789.0,https://www.airbnb.com/rooms/5601789,14157996.0,100.0,f,Palais-Bourbon,48.85447427428981,2.3096405039901047,Entire home/apt,2.0,1.0,1.0,1.0,100.0,30.0,60.0,t,1.0,5.0,Fair,Paris 7ème,Cultural,airbnb,,,,,airbnb,
5529721.0,https://www.airbnb.com/rooms/5529721,27521270.0,100.0,f,Popincourt,48.85846,2.37854,Entire home/apt,2.0,1.0,1.0,1.0,150.0,3.0,120.0,t,19.0,5.0,Fair,Paris 11ème,Nightlife,airbnb,,,,,airbnb,
5613146.0,https://www.airbnb.com/rooms/5613146,29094668.0,100.0,t,Popincourt,48.8614573,2.3801544,Entire home/apt,2.0,1.0,0.0,1.0,129.0,2.0,30.0,t,20.0,5.0,Fair,Paris 11ème,Nightlife,airbnb,,,,,airbnb,
5635103.0,https://www.airbnb.com/rooms/5635103,10011374.0,100.0,f,Ménilmontant,48.86675,2.39856,Entire home/apt,6.0,1.0,3.0,3.0,300.0,4.0,1125.0,t,5.0,5.0,Premium,Paris 20ème,,airbnb,,,,,airbnb,
5880999.0,https://www.airbnb.com/rooms/5880999,2930849.0,100.0,f,Ménilmontant,48.86542,2.40799,Entire home/apt,10.0,2.0,5.0,7.0,500.0,3.0,20.0,t,15.0,5.0,Luxury,Paris 20ème,,airbnb,,,,,airbnb,
5940508.0,https://www.airbnb.com/rooms/5940508,12793021.0,100.0,f,Batignolles-Monceau,48.87886,2.29947,Entire home/apt,6.0,1.0,2.0,8.0,775.0,3.0,1125.0,t,10.0,5.0,Luxury,Paris 17ème,,airbnb,,,,,airbnb,
6159275.0,https://www.airbnb.com/rooms/6159275,31953732.0,100.0,f,Batignolles-Monceau,48.8850743,2.3070063,Entire home/apt,4.0,1.0,1.0,1.0,168.0,2.0,30.0,t,3.0,5.0,Fair,Paris 17ème,,airbnb,,,,,airbnb,
6123976.0,https://www.airbnb.com/rooms/6123976,31774281.0,100.0,f,Buttes-Chaumont,48.87625,2.38496,Entire home/apt,2.0,1.0,1.0,1.0,160.0,6.0,30.0,t,3.0,5.0,Fair,Paris 19ème,Nightlife,airbnb,,,,,airbnb,
6149345.0,https://www.airbnb.com/rooms/6149345,31899814.0,100.0,t,Opéra,48.87796,2.33342,Private room,3.0,1.0,1.0,2.0,177.0,2.0,14.0,t,73.0,5.0,Fair,Paris 9ème,,airbnb,,,,,airbnb,
6294207.0,https://www.airbnb.com/rooms/6294207,32729907.0,100.0,f,Popincourt,48.86135,2.37988,Entire home/apt,5.0,1.0,2.0,2.0,236.0,2.0,120.0,t,1.0,5.0,Fair,Paris 11ème,Nightlife,airbnb,,,,,airbnb,
6579498.0,https://www.airbnb.com/rooms/6579498,24432228.0,100.0,f,Popincourt,48.85642,2.37415,Entire home/apt,2.0,1.5,2.0,2.0,170.0,7.0,1125.0,t,15.0,5.0,Fair,Paris 11ème,Nightlife,airbnb,,,,,airbnb,
6509277.0,https://www.airbnb.com/rooms/6509277,34030548.0,100.0,t,Passy,48.8646,2.27404,Entire home/apt,3.0,1.5,1.0,1.0,860.0,3.0,1125.0,t,22.0,5.0,Luxury,Paris 16ème,Cultural,airbnb,,,,,airbnb,
6555642.0,https://www.airbnb.com/rooms/6555642,6568400.0,100.0,f,Batignolles-Monceau,48.88578264443921,2.3100128423278665,Entire home/apt,2.0,1.0,1.0,1.0,180.0,2.0,365.0,t,1.0,5.0,Fair,Paris 17ème,,airbnb,,,,,airbnb,
6754229.0,https://www.airbnb.com/rooms/6754229,35363684.0,100.0,f,Observatoire,48.83304,2.3247,Private room,1.0,1.0,1.0,1.0,45.0,3.0,6.0,t,3.0,5.0,Low-cost,Paris 14ème,,airbnb,,,,,airbnb,
6781344.0,https://www.airbnb.com/rooms/6781344,35500270.0,100.0,f,Reuilly,48.83501,2.46712,Private room,2.0,1.0,2.0,2.0,314.0,1.0,1125.0,t,10.0,5.0,Premium,Paris 12ème,,airbnb,,,,,airbnb,
7000773.0,https://www.airbnb.com/rooms/7000773,12688575.0,100.0,f,Passy,48.85738,2.28031,Entire home/apt,4.0,1.0,2.0,3.0,350.0,5.0,30.0,t,16.0,5.0,Premium,Paris 16ème,Cultural,airbnb,,,,,airbnb,
7380408.0,https://www.airbnb.com/rooms/7380408,11230645.0,100.0,f,Buttes-Montmartre,48.886211,2.347552,Entire home/apt,6.0,2.0,3.0,3.0,300.0,2.0,1125.0,t,27.0,5.0,Premium,Paris 18ème,Bohemian,airbnb,,,,,airbnb,
7659794.0,https://www.airbnb.com/rooms/7659794,37645348.0,100.0,f,Palais-Bourbon,48.85955257504715,2.2958531249090046,Entire home/apt,4.0,1.0,2.0,2.0,704.0,3.0,21.0,t,1.0,5.0,Luxury,Paris 7ème,Cultural,airbnb,,,,,airbnb,
7626195.0,https://www.airbnb.com/rooms/7626195,8365881.0,100.0,f,Vaugirard,48.83849,2.29748,Entire home/apt,4.0,1.5,1.0,2.0,200.0,2.0,28.0,t,20.0,5.0,Fair,Paris 15ème,,airbnb,,,,,airbnb,
7836380.0,https://www.airbnb.com/rooms/7836380,41035154.0,100.0,f,Buttes-Montmartre,48.89120065732309,2.337454347872751,Entire home/apt,2.0,1.5,1.0,1.0,130.0,1.0,1125.0,t,6.0,5.0,Fair,Paris 18ème,Bohemian,airbnb,,,,,airbnb,
8155615.0,https://www.airbnb.com/rooms/8155615,43055420.0,100.0,f,Popincourt,48.85322994125384,2.3820816546337147,Entire home/apt,4.0,1.0,1.0,1.0,150.0,2.0,60.0,t,2.0,5.0,Fair,Paris 11ème,Nightlife,airbnb,,,,,airbnb,
8252323.0,https://www.airbnb.com/rooms/8252323,43518307.0,100.0,f,Popincourt,48.85207,2.37901,Entire home/apt,6.0,1.0,2.0,2.0,270.0,10.0,45.0,t,1.0,5.0,Premium,Paris 11ème,Nightlife,airbnb,,,,,airbnb,
8364996.0,https://www.airbnb.com/rooms/8364996,43918847.0,100.0,f,Buttes-Chaumont,48.87959,2.37645,Entire home/apt,2.0,1.0,1.0,1.0,164.0,7.0,43.0,t,6.0,5.0,Fair,Paris 19ème,Nightlife,airbnb,,,,,airbnb,
8368790.0,https://www.airbnb.com/rooms/8368790,11036260.0,100.0,f,Luxembourg,48.85026168823242,2.3378639221191406,Entire home/apt,7.0,1.0,3.0,5.0,700.0,3.0,120.0,t,4.0,5.0,Luxury,Paris 6ème,Nightlife,airbnb,,,,,airbnb,
8370013.0,https://www.airbnb.com/rooms/8370013,44114314.0,100.0,f,Louvre,48.86275523250902,2.3394572539673053,Entire home/apt,2.0,1.0,1.0,0.0,95.0,4.0,365.0,t,3.0,5.0,Low-cost,Paris 1er,,airbnb,,,,,airbnb,
8394748.0,https://www.airbnb.com/rooms/8394748,4193371.0,100.0,f,Vaugirard,48.84651,2.30399,Entire home/apt,4.0,2.0,2.0,2.0,350.0,3.0,30.0,t,22.0,5.0,Premium,Paris 15ème,,airbnb,,,,,airbnb,
8520443.0,https://www.airbnb.com/rooms/8520443,44862458.0,100.0,t,Vaugirard,48.8427,2.28234,Entire home/apt,6.0,2.0,3.0,3.0,664.0,5.0,1125.0,t,11.0,5.0,Luxury,Paris 15ème,,airbnb,,,,,airbnb,
8920630.0,https://www.airbnb.com/rooms/8920630,19055289.0,100.0,f,Observatoire,48.82701,2.33139,Entire home/apt,4.0,1.0,3.0,2.0,200.0,3.0,30.0,t,1.0,5.0,Fair,Paris 14ème,,airbnb,,,,,airbnb,
9093083.0,https://www.airbnb.com/rooms/9093083,45748309.0,100.0,f,Buttes-Montmartre,48.88803,2.32733,Entire home/apt,7.0,2.0,3.0,7.0,280.0,4.0,730.0,t,10.0,5.0,Premium,Paris 18ème,Bohemian,airbnb,,,,,airbnb,
9255964.0,https://www.airbnb.com/rooms/9255964,48087431.0,100.0,f,Popincourt,48.86283269936064,2.379773184657097,Entire home/apt,2.0,1.0,0.0,1.0,100.0,3.0,30.0,t,2.0,5.0,Fair,Paris 11ème,Nightlife,airbnb,,,,,airbnb,
9419259.0,https://www.airbnb.com/rooms/9419259,48836442.0,99.0,t,Panthéon,48.84544,2.34905,Entire home/apt,6.0,1.5,2.0,3.0,715.0,1.0,365.0,t,60.0,5.0,Luxury,Paris 5ème,Cultural,airbnb,,,,,airbnb,
9473046.0,https://www.airbnb.com/rooms/9473046,49095564.0,100.0,f,Vaugirard,48.8422225,2.3036036,Entire home/apt,2.0,1.0,0.0,1.0,120.0,2.0,30.0,t,4.0,5.0,Fair,Paris 15ème,,airbnb,,,,,airbnb,
9647866.0,https://www.airbnb.com/rooms/9647866,49881596.0,100.0,f,Opéra,48.88282,2.33254,Entire home/apt,4.0,1.0,2.0,2.0,350.0,5.0,1125.0,t,11.0,5.0,Premium,Paris 9ème,,airbnb,,,,,airbnb,
9660740.0,https://www.airbnb.com/rooms/9660740,49928902.0,100.0,f,Palais-Bourbon,48.85737,2.30634,Entire home/apt,2.0,1.0,0.0,1.0,134.0,2.0,365.0,t,1.0,5.0,Fair,Paris 7ème,Cultural,airbnb,,,,,airbnb,
9786095.0,https://www.airbnb.com/rooms/9786095,14463987.0,100.0,f,Bourse,48.867637634277344,2.3354299068450928,Entire home/apt,4.0,1.0,2.0,3.0,350.0,4.0,30.0,t,1.0,5.0,Premium,Paris 2ème,,airbnb,,,,,airbnb,
9709160.0,https://www.airbnb.com/rooms/9709160,50127616.0,100.0,t,Louvre,48.8643,2.34351,Private room,1.0,1.0,1.0,1.0,92.0,14.0,365.0,t,6.0,5.0,Low-cost,Paris 1er,,airbnb,,,,,airbnb,
9890356.0,https://www.airbnb.com/rooms/9890356,49783242.0,100.0,f,Buttes-Montmartre,48.88456,2.345,Entire home/apt,6.0,1.5,3.0,5.0,300.0,4.0,1125.0,t,24.0,5.0,Premium,Paris 18ème,Bohemian,airbnb,,,,,airbnb,
10378706.0,https://www.airbnb.com/rooms/10378706,4287076.0,100.0,f,Luxembourg,48.84596,2.32335,Private room,1.0,2.0,1.0,1.0,120.0,14.0,120.0,t,1.0,5.0,Fair,Paris 6ème,Nightlife,airbnb,,,,,airbnb,
10452233.0,https://www.airbnb.com/rooms/10452233,8698708.0,100.0,t,Buttes-Montmartre,48.887211,2.335091,Entire home/apt,3.0,1.0,1.0,2.0,131.0,3.0,60.0,t,40.0,5.0,Fair,Paris 18ème,Bohemian,airbnb,,,,,airbnb,
10950555.0,https://www.airbnb.com/rooms/10950555,17353001.0,100.0,f,Buttes-Montmartre,48.8849752,2.3599012,Entire home/apt,5.0,2.0,2.0,4.0,180.0,2.0,16.0,t,2.0,5.0,Fair,Paris 18ème,Bohemian,airbnb,,,,,airbnb,
10962942.0,https://www.airbnb.com/rooms/10962942,56841481.0,100.0,f,Buttes-Montmartre,48.88526916503906,2.333843946456909,Entire home/apt,2.0,1.0,1.0,1.0,220.0,3.0,15.0,t,8.0,5.0,Fair,Paris 18ème,Bohemian,airbnb,,,,,airbnb,
11316744.0,https://www.airbnb.com/rooms/11316744,52100804.0,100.0,f,Passy,48.86325,2.28349,Entire home/apt,4.0,1.5,2.0,3.0,350.0,4.0,60.0,t,1.0,5.0,Premium,Paris 16ème,Cultural,airbnb,,,,,airbnb,
11340786.0,https://www.airbnb.com/rooms/11340786,43707765.0,100.0,f,Batignolles-Monceau,48.88708753458296,2.321244234061493,Entire home/apt,2.0,1.0,1.0,1.0,85.0,1.0,5.0,t,1.0,5.0,Low-cost,Paris 17ème,,airbnb,,,,,airbnb,
11408801.0,https://www.airbnb.com/rooms/11408801,1322370.0,100.0,f,Opéra,48.87224,2.34184,Entire home/apt,4.0,1.5,1.0,2.0,189.0,30.0,1125.0,t,2.0,5.0,Fair,Paris 9ème,,airbnb,,,,,airbnb,
11772265.0,https://www.airbnb.com/rooms/11772265,62658585.0,100.0,f,Ménilmontant,48.85552,2.40243,Entire home/apt,3.0,1.0,1.0,1.0,95.0,3.0,40.0,t,3.0,5.0,Low-cost,Paris 20ème,,airbnb,,,,,airbnb,
11795689.0,https://www.airbnb.com/rooms/11795689,12822358.0,100.0,t,Popincourt,48.86465,2.36603,Entire home/apt,2.0,1.0,1.0,1.0,170.0,4.0,1125.0,t,18.0,5.0,Fair,Paris 11ème,Nightlife,airbnb,,,,,airbnb,
11915617.0,https://www.airbnb.com/rooms/11915617,19425431.0,100.0,f,Popincourt,48.86232,2.37063,Entire home/apt,5.0,2.0,4.0,4.0,410.0,6.0,1125.0,t,13.0,5.0,Premium,Paris 11ème,Nightlife,airbnb,,,,,airbnb,
11944907.0,https://www.airbnb.com/rooms/11944907,1092406.0,100.0,f,Entrepôt,48.87908992945498,2.350045718228273,Entire home/apt,2.0,1.0,1.0,1.0,141.0,2.0,14.0,t,1.0,5.0,Fair,Paris 10ème,,airbnb,,,,,airbnb,
12067145.0,https://www.airbnb.com/rooms/12067145,129215.0,100.0,f,Ménilmontant,48.85468895444288,2.3962315544486046,Entire home/apt,5.0,1.0,2.0,3.0,185.0,3.0,365.0,t,3.0,5.0,Fair,Paris 20ème,,airbnb,,,,,airbnb,
12145788.0,https://www.airbnb.com/rooms/12145788,65207858.0,100.0,f,Observatoire,48.839897,2.3351181,Entire home/apt,8.0,2.0,4.0,5.0,450.0,2.0,45.0,t,1.0,5.0,Premium,Paris 14ème,,airbnb,,,,,airbnb,
12154114.0,https://www.airbnb.com/rooms/12154114,8781658.0,100.0,f,Panthéon,48.84353,2.3625,Entire home/apt,2.0,1.0,1.0,1.0,200.0,3.0,150.0,t,14.0,5.0,Fair,Paris 5ème,Cultural,airbnb,,,,,airbnb,
12416892.0,https://www.airbnb.com/rooms/12416892,57894858.0,100.0,f,Passy,48.84278,2.26521,Entire home/apt,4.0,1.0,1.0,2.0,343.0,2.0,1125.0,t,8.0,5.0,Premium,Paris 16ème,Cultural,airbnb,,,,,airbnb,
12258654.0,https://www.airbnb.com/rooms/12258654,65850308.0,100.0,f,Palais-Bourbon,48.85965,2.32683,Entire home/apt,4.0,1.0,1.0,2.0,185.0,30.0,45.0,t,2.0,5.0,Fair,Paris 7ème,Cultural,airbnb,,,,,airbnb,
12802007.0,https://www.airbnb.com/rooms/12802007,13824614.0,100.0,t,Entrepôt,48.869831,2.3570981,Entire home/apt,8.0,1.0,4.0,3.0,428.0,3.0,120.0,t,21.0,5.0,Premium,Paris 10ème,,airbnb,,,,,airbnb,
